student_id,week,risk_score
S110,W22,84.6
S110,W23,83.4
S110,W24,85.4
S110,W25,83.8
S110,W26,83
S111,W01,89
S111,W02,88.9
S111,W03,87.3
S111,W04,87
S111,W05,86.6
S111,W06,86.6
S111,W07,88.1
S111,W08,87.3
S111,W09,85.6
S111,W10,86.9
S111,W11,86.1
S111,W12,86.4
S111,W13,86.6
S111,W14,86.8
S111,W15,85.5
S111,W16,86.7
S111,W17,84.7
S111,W18,85.5
S111,W19,84.6
S111,W20,84.9
S111,W21,85.2
S111,W22,84.4
S111,W23,83.9
S111,W24,83.6
S111,W25,84.8
S111,W26,82.8
S112,W01,89.1
S112,W02,88.1
S112,W03,87.7
S112,W04,88.2
S112,W05,86.8
S112,W06,87.2
S112,W07,86.9
S112,W08,87.8
S112,W09,85.6
S112,W10,87
S112,W11,86.8
S112,W12,86.6
S112,W13,85.8
S112,W14,85.4
S112,W15,85
S112,W16,85.5
S112,W17,85.6
S112,W18,86.1
S112,W19,85.9
S112,W20,84.8
S112,W21,84.7
S112,W22,84.7
S112,W23,83.3
S112,W24,85.1
S112,W25,83.4
S112,W26,84.7
S113,W01,88.3
S113,W02,88.6
S113,W03,88.1
S113,W04,87.2
S113,W05,87.5
S113,W06,86.5
S113,W07,86.3
S113,W08,85.8
S113,W09,86.2
S113,W10,87.6
S113,W11,87
S113,W12,85.9
S113,W13,86.6
S113,W14,85.9
S113,W15,85.2
S113,W16,86.4
S113,W17,84.5
S113,W18,84.9
S113,W19,85.5
S113,W20,86.1
S113,W21,84.8
S113,W22,85.5
S113,W23,83.8
S113,W24,83.9
S113,W25,84.7
S113,W26,82.8
S114,W01,88.5
S114,W02,86.8
S114,W03,87.1
S114,W04,87.8
S114,W05,88.4
S114,W06,86.6
S114,W07,86.8
S114,W08,87.6
S114,W09,87.9
S114,W10,87.6
S114,W11,87.5
S114,W12,85.5
S114,W13,86.4
S114,W14,86.3
S114,W15,85.4
S114,W16,85.9
S114,W17,86.4
S114,W18,85
S114,W19,86
S114,W20,84.2
S114,W21,84.5
S114,W22,83.7
S114,W23,85.5
S114,W24,84.8
S114,W25,84.6
S114,W26,83.4
S115,W01,87.4
S115,W02,87.6
S115,W03,87.7
S115,W04,88.3
S115,W05,88.4
S115,W06,87.7
S115,W07,87
S115,W08,86.5
S115,W09,86.2
S115,W10,87
S115,W11,86.4
S115,W12,85.5
S115,W13,86.1
S115,W14,84.9
S115,W15,86.8
S115,W16,86.1
S115,W17,85.8
S115,W18,85.6
S115,W19,84.7
S115,W20,85.8
S115,W21,85.4
S115,W22,85.6
S115,W23,84.8
S115,W24,84.5
S115,W25,84.7
S115,W26,83.3
S116,W01,88.3
S116,W02,86.7
S116,W03,87.5
S116,W04,87.5
S116,W05,87.6
S116,W06,87.9
S116,W07,87.7
S116,W08,85.9
S116,W09,87.4
S116,W10,86
S116,W11,86.2
S116,W12,86.5
S116,W13,85.1
S116,W14,84.9
S116,W15,86
S116,W16,85.2
S116,W17,85.8
S116,W18,85.6
S116,W19,85.6
S116,W20,84.8
S116,W21,85.8
S116,W22,84.2
S116,W23,83.3
S116,W24,85.4
S116,W25,85
S116,W26,84.4
S117,W01,88.1
S117,W02,86.9
S117,W03,87.4
S117,W04,87
S117,W05,86.7
S117,W06,87.8
S117,W07,86.9
S117,W08,86.6
S117,W09,86.4
S117,W10,86.6
S117,W11,87.2
S117,W12,85.7
S117,W13,85.7
S117,W14,86.9
S117,W15,84.8
S117,W16,85.3
S117,W17,86.5
S117,W18,86
S117,W19,84.1
S117,W20,84
S117,W21,84.5
S117,W22,84.2
S117,W23,83.4
S117,W24,83.5
S117,W25,84.2
S117,W26,83.7
S118,W01,88.3
S118,W02,87
S118,W03,86.7
S118,W04,88.6
S118,W05,86.5
S118,W06,88
S118,W07,87.1
S118,W08,85.8
S118,W09,86.7
S118,W10,86.3
S118,W11,85.4
S118,W12,87.4
S118,W13,86
S118,W14,85.4
S118,W15,85.6
S118,W16,86.5
S118,W17,86.6
S118,W18,84.6
S118,W19,83.9
S118,W20,84.4
S118,W21,85.5
S118,W22,84.9
S118,W23,84.6
S118,W24,85.4
S118,W25,83.2
S118,W26,84.6
S119,W01,86.9
S119,W02,88.1
S119,W03,86.7
S119,W04,88.1
S119,W05,88.3
S119,W06,87.7
S119,W07,88.1
S119,W08,86.4
S119,W09,86.1
S119,W10,87.1
S119,W11,87.5
S119,W12,86.7
S119,W13,86
S119,W14,85.3
S119,W15,85.4
S119,W16,85.4
S119,W17,86.1
S119,W18,85.3
S119,W19,85.4
S119,W20,85.8
S119,W21,85
S119,W22,85.1
S119,W23,84.9
S119,W24,85.4
S119,W25,85.2
S119,W26,84.9
S120,W01,88.5
S120,W02,87.7
S120,W03,88.8
S120,W04,86.6
S120,W05,88.1
S120,W06,88.1
S120,W07,87.4
S120,W08,87.6
S120,W09,87.4
S120,W10,87.2
S120,W11,87.3
S120,W12,85.5
S120,W13,85.4
S120,W14,86.1
S120,W15,84.9
S120,W16,84.9
S120,W17,85.2
S120,W18,84.3
S120,W19,85.9
S120,W20,84.7
S120,W21,85.7
S120,W22,83.5
S120,W23,84.9
S120,W24,84
S120,W25,84.5
S120,W26,84.4
S121,W01,58.9
S121,W02,59.3
S121,W03,60.5
S121,W04,60.3
S121,W05,58.8
S121,W06,59
S121,W07,58.9
S121,W08,59.5
S121,W09,58
S121,W10,59.9
S121,W11,57.9
S121,W12,59.1
S121,W13,59.7
S121,W14,57.7
S121,W15,58.5
S121,W16,57.8
S121,W17,58.3
S121,W18,58.8
S121,W19,58.3
S121,W20,57.6
S121,W21,56.5
S121,W22,57.5
S121,W23,57.3
S121,W24,57.9
S121,W25,56.3
S121,W26,56.4
S122,W01,60.7
S122,W02,60.8
S122,W03,59.6
S122,W04,60.3
S122,W05,59.9
S122,W06,59.2
S122,W07,58.5
S122,W08,59
S122,W09,60.2
S122,W10,58.2
S122,W11,58.3
S122,W12,58.6
S122,W13,59
S122,W14,57.5
S122,W15,57.6
S122,W16,59.2
S122,W17,57
S122,W18,58.9
S122,W19,58.6
S122,W20,58.1
S122,W21,57.9
S122,W22,56.7
S122,W23,57.5
S122,W24,58.3
S122,W25,57.2
S122,W26,56.3
S123,W01,59.3
S123,W02,59.5
S123,W03,59
S123,W04,60.5
S123,W05,59.7
S123,W06,58.5
S123,W07,58.3
S123,W08,58.3
S123,W09,58
S123,W10,58
S123,W11,59.7
S123,W12,59.8
S123,W13,59.5
S123,W14,57.4
S123,W15,58.9
S123,W16,57.7
S123,W17,57.3
S123,W18,56.8
S123,W19,57.6
S123,W20,58
S123,W21,58.3
S123,W22,57
S123,W23,58.3
S123,W24,56.4
S123,W25,58.2
S123,W26,56.2
S124,W01,59.9
S124,W02,58.9
S124,W03,58.6
S124,W04,59.4
S124,W05,59.7
S124,W06,60.5
S124,W07,60.3
S124,W08,58.5
S124,W09,59.2
S124,W10,58.7
S124,W11,57.9
S124,W12,59.5
S124,W13,59.3
S124,W14,58.5
S124,W15,58.5
S124,W16,59.3
S124,W17,58.5
S124,W18,58.5
S124,W19,57.8
S124,W20,57.7
S124,W21,56.7
S124,W22,58.6
S124,W23,56.8
S124,W24,57.4
S124,W25,57.3
S124,W26,56.8
S125,W01,60
S125,W02,59.8
S125,W03,59
S125,W04,60.8
S125,W05,59
S125,W06,59.8
S125,W07,60.2
S125,W08,58.4
S125,W09,58.9
S125,W10,60
S125,W11,58
S125,W12,58.4
S125,W13,59.1
S125,W14,57.8
S125,W15,59.2
S125,W16,57.4
S125,W17,57.8
S125,W18,58.2
S125,W19,58.4
S125,W20,56.5
S125,W21,58.5
S125,W22,58.7
S125,W23,58.5
S125,W24,57.9
S125,W25,57.3
S125,W26,56.6
S126,W01,59.4
S126,W02,60.5
S126,W03,60.8
S126,W04,59.1
S126,W05,59.3
S126,W06,60
S126,W07,58.4
S126,W08,59.7
S126,W09,58.6
S126,W10,58.3
S126,W11,59.3
S126,W12,59.9
S126,W13,58
S126,W14,57.7
S126,W15,59
S126,W16,57.6
S126,W17,57.4
S126,W18,57
S126,W19,57
S126,W20,57
S126,W21,57.4
S126,W22,56.6
S126,W23,56.7
S126,W24,56.9
S126,W25,56.5
S126,W26,57.1
S127,W01,60.5
S127,W02,59.8
S127,W03,60.8
S127,W04,60.6
S127,W05,59.9
S127,W06,59.3
S127,W07,60
S127,W08,59.2
S127,W09,58.5
S127,W10,57.8
S127,W11,58.7
S127,W12,58
S127,W13,59
S127,W14,57.3
S127,W15,57.5
S127,W16,57
S127,W17,57.5
S127,W18,56.9
S127,W19,58.8
S127,W20,56.9
S127,W21,58.6
S127,W22,57.8
S127,W23,57.4
S127,W24,57.7
S127,W25,56.3
S127,W26,57.9
S128,W01,60.5
S128,W02,60.8
S128,W03,60.5
S128,W04,60.1
S128,W05,59.1
S128,W06,60.6
S128,W07,58.5
S128,W08,58.9
S128,W09,59.4
S128,W10,58.6
S128,W11,59
S128,W12,57.9
S128,W13,57.4
S128,W14,59.3
S128,W15,57.4
S128,W16,58.2
S128,W17,57
S128,W18,58.1
S128,W19,58.2
S128,W20,58.8
S128,W21,57.4
S128,W22,57.1
S128,W23,57.7
S128,W24,57.6
S128,W25,57.9
S128,W26,58.1
S129,W01,59.2
S129,W02,59.8
S129,W03,59.8
S129,W04,59.1
S129,W05,60.7
S129,W06,60.3
S129,W07,59.9
S129,W08,60.1
S129,W09,58.1
S129,W10,59
S129,W11,59.4
S129,W12,58.5
S129,W13,59.6
S129,W14,57.7
S129,W15,58.8
S129,W16,58.6
S129,W17,57.6
S129,W18,57
S129,W19,58.4
S129,W20,57.9
S129,W21,58.3
S129,W22,58.5
S129,W23,56.9
S129,W24,57.7
S129,W25,57.3
S129,W26,56.1
S130,W01,61
S130,W02,61
S130,W03,60.9
S130,W04,60.7
S130,W05,59.8
S130,W06,60.5
S130,W07,59.3
S130,W08,58.3
S130,W09,59.1
S130,W10,59.4
S130,W11,58.1
S130,W12,58.6
S130,W13,59
S130,W14,57.3
S130,W15,57.7
S130,W16,57.6
S130,W17,57.2
S130,W18,58.4
S130,W19,58.3
S130,W20,56.7
S130,W21,57.1
S130,W22,58.3
S130,W23,56.2
S130,W24,57.6
S130,W25,56.4
S130,W26,57.6
S131,W01,59.6
S131,W02,60.4
S131,W03,59.7
S131,W04,59.8
S131,W05,58.4
S131,W06,58.5
S131,W07,60.2
S131,W08,60
S131,W09,58.9
S131,W10,59.7
S131,W11,58.1
S131,W12,59
S131,W13,59
S131,W14,59.3
S131,W15,57.3
S131,W16,58
S131,W17,57.8
S131,W18,57.1
S131,W19,57.6
S131,W20,57.5
S131,W21,58.2
S131,W22,57.2
S131,W23,57.2
S131,W24,56.3
S131,W25,57.7
S131,W26,57.1
S132,W01,60.4
S132,W02,59.6
S132,W03,59
S132,W04,58.9
S132,W05,59.8
S132,W06,60.3
S132,W07,58.7
S132,W08,58.2
S132,W09,58.8
S132,W10,60.1
S132,W11,57.7
S132,W12,59.2
S132,W13,58.4
S132,W14,58.2
S132,W15,59.2
S132,W16,58.1
S132,W17,58.8
S132,W18,57.1
S132,W19,58.5
S132,W20,57.8
S132,W21,57.2
S132,W22,57.1
S132,W23,56.5
S132,W24,56.9
S132,W25,57.9
S132,W26,57.2
S133,W01,59.5
S133,W02,60.5
S133,W03,60.7
S133,W04,60.7
S133,W05,59.8
S133,W06,59.1
S133,W07,59.9
S133,W08,59.6
S133,W09,59
S133,W10,59.9
S133,W11,58.7
S133,W12,58.6
S133,W13,57.7
S133,W14,59.5
S133,W15,58.7
S133,W16,58.7
S133,W17,56.9
S133,W18,58.2
S133,W19,57.8
S133,W20,57.1
S133,W21,57.4
S133,W22,56.8
S133,W23,57
S133,W24,56.4
S133,W25,56.3
S133,W26,57.8
S134,W01,59.3
S134,W02,58.9
S134,W03,60.6
S134,W04,59.2
S134,W05,59.9
S134,W06,58.9
S134,W07,59.5
S134,W08,58
S134,W09,59.2
S134,W10,58.9
S134,W11,59.6
S134,W12,59.4
S134,W13,58.6
S134,W14,57.8
S134,W15,57.1
S134,W16,59.4
S134,W17,56.9
S134,W18,57.4
S134,W19,58.4
S134,W20,56.7
S134,W21,56.6
S134,W22,58
S134,W23,57.6
S134,W24,57.6
S134,W25,57.4
S134,W26,56.5
S135,W01,59.6
S135,W02,60.1
S135,W03,60.2
S135,W04,59.8
S135,W05,60.6
S135,W06,59.2
S135,W07,60.2
S135,W08,58.4
S135,W09,58.9
S135,W10,59.2
S135,W11,60
S135,W12,57.5
S135,W13,58.8
S135,W14,57.9
S135,W15,58.9
S135,W16,59.3
S135,W17,58.1
S135,W18,58.2
S135,W19,57.1
S135,W20,58.8
S135,W21,56.7
S135,W22,56.3
S135,W23,56.3
S135,W24,56.9
S135,W25,58.2
S135,W26,56.1
S136,W01,61.2
S136,W02,60.6
S136,W03,60.6
S136,W04,60.6
S136,W05,60.1
S136,W06,60.1
S136,W07,58.7
S136,W08,58.7
S136,W09,59.4
S136,W10,59.3
S136,W11,58.2
S136,W12,59.7
S136,W13,57.6
S136,W14,58.4
S136,W15,58
S136,W16,58.3
S136,W17,57.7
S136,W18,58.8
S136,W19,58.1
S136,W20,58.7
S136,W21,56.8
S136,W22,57.4
S136,W23,57.8
S136,W24,56.6
S136,W25,57.9
S136,W26,57.1
S137,W01,59.9
S137,W02,59.6
S137,W03,60.5
S137,W04,60.6
S137,W05,59.2
S137,W06,60.3
S137,W07,58.8
S137,W08,58.2
S137,W09,59.8
S137,W10,57.9
S137,W11,59.3
S137,W12,58
S137,W13,59.7
S137,W14,58.4
S137,W15,57.8
S137,W16,57.2
S137,W17,58.9
S137,W18,57
S137,W19,58.6
S137,W20,57.9
S137,W21,58.1
S137,W22,57.8
S137,W23,57.9
S137,W24,58.4
S137,W25,57.3
S137,W26,57.6
S138,W01,59.7
S138,W02,60.9
S138,W03,60.7
S138,W04,59
S138,W05,58.4
S138,W06,58.4
S138,W07,60.1
S138,W08,59
S138,W09,58.1
S138,W10,58
S138,W11,59.7
S138,W12,58.1
S138,W13,58.9
S138,W14,59.2
S138,W15,59.1
S138,W16,57.3
S138,W17,57
S138,W18,57.1
S138,W19,58.4
S138,W20,58.4
S138,W21,57.2
S138,W22,57.9
S138,W23,56.8
S138,W24,58.3
S138,W25,55.9
S138,W26,57.4
S139,W01,60.6
S139,W02,61
S139,W03,60.9
S139,W04,60.1
S139,W05,60.6
S139,W06,59.9
S139,W07,58.8
S139,W08,60
S139,W09,60.1
S139,W10,58.5
S139,W11,58.3
S139,W12,59.3
S139,W13,59.4
S139,W14,57.7
S139,W15,59.2
S139,W16,58
S139,W17,57.3
S139,W18,57.4
S139,W19,58.3
S139,W20,57.4
S139,W21,57.3
S139,W22,58.6
S139,W23,56.4
S139,W24,57.1
S139,W25,58.3
S139,W26,57.5
S140,W01,59.2
S140,W02,59.8
S140,W03,60.8
S140,W04,60.8
S140,W05,58.5
S140,W06,58.2
S140,W07,60.1
S140,W08,59.1
S140,W09,58.3
S140,W10,58.4
S140,W11,59
S140,W12,58.2
S140,W13,59.7
S140,W14,57.6
S140,W15,57.2
S140,W16,57.5
S140,W17,57
S140,W18,58.4
S140,W19,57.2
S140,W20,56.6
S140,W21,57.3
S140,W22,58.5
S140,W23,57.3
S140,W24,57.4
S140,W25,56
S140,W26,56
S141,W01,59
S141,W02,61.1
S141,W03,60.7
S141,W04,60.2
S141,W05,59.9
S141,W06,58.7
S141,W07,59.8
S141,W08,58.1
S141,W09,58.7
S141,W10,60.1
S141,W11,58.2
S141,W12,59.4
S141,W13,58.3
S141,W14,57.5
S141,W15,58
S141,W16,57.1
S141,W17,58.1
S141,W18,59
S141,W19,58.3
S141,W20,58.8
S141,W21,58.3
S141,W22,56.9
S141,W23,57.1
S141,W24,56.6
S141,W25,58.1
S141,W26,56.5
S142,W01,59.3
S142,W02,59.4
S142,W03,59.5
S142,W04,59.1
S142,W05,59.1
S142,W06,59.8
S142,W07,59.7
S142,W08,58.7
S142,W09,59.7
S142,W10,59.8
S142,W11,58.5
S142,W12,58.4
S142,W13,58.5
S142,W14,58.5
S142,W15,58.8
S142,W16,58.9
S142,W17,57.5
S142,W18,57.1
S142,W19,59
S142,W20,57.6
S142,W21,58.4
S142,W22,58.2
S142,W23,57.9
S142,W24,58.4
S142,W25,57.7
S142,W26,58.2
S143,W01,60
S143,W02,61.1
S143,W03,59.2
S143,W04,60.1
S143,W05,59.1
S143,W06,60.3
S143,W07,58.6
S143,W08,58.4
S143,W09,59.7
S143,W10,60.1
S143,W11,57.9
S143,W12,57.7
S143,W13,58.4
S143,W14,58.6
S143,W15,59
S143,W16,57.3
S143,W17,57.1
S143,W18,58.9
S143,W19,57.6
S143,W20,58.2
S143,W21,56.9
S143,W22,56.5
S143,W23,58.3
S143,W24,56.5
S143,W25,57.1
S143,W26,57.3
S144,W01,59.3
S144,W02,60.7
S144,W03,59.1
S144,W04,60.6
S144,W05,60.7
S144,W06,59.2
S144,W07,60.1
S144,W08,59.5
S144,W09,58.2
S144,W10,59.2
S144,W11,57.7
S144,W12,57.7
S144,W13,57.7
S144,W14,58.7
S144,W15,57.3
S144,W16,58.9
S144,W17,58.7
S144,W18,58.3
S144,W19,57.5
S144,W20,57.8
S144,W21,57.4
S144,W22,57.6
S144,W23,56.7
S144,W24,57.5
S144,W25,56.8
S144,W26,56
S145,W01,60.8
S145,W02,59.3
S145,W03,60.1
S145,W04,59.9
S145,W05,59.5
S145,W06,60
S145,W07,60.2
S145,W08,58.5
S145,W09,59.7
S145,W10,58.1
S145,W11,57.8
S145,W12,59.1
S145,W13,59.2
S145,W14,57.5
S145,W15,59
S145,W16,57.3
S145,W17,59
S145,W18,59.1
S145,W19,58.5
S145,W20,58.4
S145,W21,58.3
S145,W22,58.2
S145,W23,58.4
S145,W24,57.4
S145,W25,57.3
S145,W26,56.6
S146,W01,60.3
S146,W02,60.7
S146,W03,59.9
S146,W04,59.2
S146,W05,60.3
S146,W06,59.3
S146,W07,59.2
S146,W08,58.5
S146,W09,60.1
S146,W10,58.9
S146,W11,59.9
S146,W12,57.6
S146,W13,58.5
S146,W14,59.4
S146,W15,59.5
S146,W16,58.4
S146,W17,58.2
S146,W18,58.7
S146,W19,58.4
S146,W20,57.3
S146,W21,57
S146,W22,56.4
S146,W23,56.4
S146,W24,57.1
S146,W25,57.5
S146,W26,57.2
S147,W01,61.2
S147,W02,59.6
S147,W03,59.6
S147,W04,58.4
S147,W05,59
S147,W06,59
S147,W07,59.4
S147,W08,59.7
S147,W09,59.8
S147,W10,57.8
S147,W11,59.6
S147,W12,59.8
S147,W13,58.5
S147,W14,59.1
S147,W15,58.3
S147,W16,57
S147,W17,59.1
S147,W18,58.5
S147,W19,56.6
S147,W20,58.5
S147,W21,58
S147,W22,56.8
S147,W23,57.9
S147,W24,57.5
S147,W25,58
S147,W26,57.3
S148,W01,59.7
S148,W02,61.1
S148,W03,60.1
S148,W04,59
S148,W05,59.3
S148,W06,58.3
S148,W07,58.9
S148,W08,58.9
S148,W09,58.2
S148,W10,58
S148,W11,59.9
S148,W12,58.1
S148,W13,58.6
S148,W14,58.6
S148,W15,58
S148,W16,58
S148,W17,57.8
S148,W18,59.1
S148,W19,58.6
S148,W20,58.1
S148,W21,57.4
S148,W22,58
S148,W23,56.9
S148,W24,56.8
S148,W25,57.9
S148,W26,57.9
S149,W01,60.5
S149,W02,59.1
S149,W03,59.4
S149,W04,60.1
S149,W05,59.8
S149,W06,58.5
S149,W07,58.4
S149,W08,58.1
S149,W09,58.5
S149,W10,58.8
S149,W11,58
S149,W12,59.7
S149,W13,58
S149,W14,58.1
S149,W15,59.3
S149,W16,59.3
S149,W17,58.7
S149,W18,57.1
S149,W19,58.1
S149,W20,57.7
S149,W21,57.1
S149,W22,57.6
S149,W23,57.5
S149,W24,57.3
S149,W25,56.8
S149,W26,56.2
S150,W01,60.8
S150,W02,60.1
S150,W03,59.8
S150,W04,58.9
S150,W05,58.8
S150,W06,58.7
S150,W07,60
S150,W08,58
S150,W09,58.5
S150,W10,58
S150,W11,57.8
S150,W12,57.6
S150,W13,57.9
S150,W14,58.6
S150,W15,59.1
S150,W16,57.2
S150,W17,58
S150,W18,58.8
S150,W19,58.6
S150,W20,58.4
S150,W21,58
S150,W22,57.8
S150,W23,57.1
S150,W24,57.2
S150,W25,57.8
S150,W26,56.8
S151,W01,61
S151,W02,61
S151,W03,58.9
S151,W04,60.3
S151,W05,59.3
S151,W06,60.1
S151,W07,58.5
S151,W08,58
S151,W09,60
S151,W10,58
S151,W11,60
S151,W12,58.3
S151,W13,59.3
S151,W14,57.4
S151,W15,57.5
S151,W16,58.8
S151,W17,57.4
S151,W18,57.1
S151,W19,57.8
S151,W20,56.8
S151,W21,56.8
S151,W22,56.7
S151,W23,56.2
S151,W24,56.3
S151,W25,56
S151,W26,57.5
S152,W01,60.4
S152,W02,59
S152,W03,60.2
S152,W04,59.6
S152,W05,59.5
S152,W06,58.6
S152,W07,59.9
S152,W08,58.2
S152,W09,58
S152,W10,59.3
S152,W11,59.1
S152,W12,58.6
S152,W13,59.2
S152,W14,58.8
S152,W15,58.9
S152,W16,58.1
S152,W17,57
S152,W18,57
S152,W19,57
S152,W20,57.5
S152,W21,58.7
S152,W22,57.4
S152,W23,57.5
S152,W24,57.7
S152,W25,57.5
S152,W26,55.8
S153,W01,60.3
S153,W02,59.3
S153,W03,59.9
S153,W04,60.3
S153,W05,59.8
S153,W06,60.3
S153,W07,59.9
S153,W08,59.3
S153,W09,58
S153,W10,59.1
S153,W11,59.3
S153,W12,59.6
S153,W13,57.4
S153,W14,59.6
S153,W15,58.6
S153,W16,58.4
S153,W17,59
S153,W18,58.2
S153,W19,56.8
S153,W20,57.4
S153,W21,58.6
S153,W22,57.4
S153,W23,56.4
S153,W24,58.2
S153,W25,57.2
S153,W26,58
S154,W01,60.4
S154,W02,58.7
S154,W03,59.6
S154,W04,59.9
S154,W05,59.6
S154,W06,60.3
S154,W07,59.5
S154,W08,59
S154,W09,59.3
S154,W10,59.6
S154,W11,59.3
S154,W12,58.9
S154,W13,58.6
S154,W14,59.5
S154,W15,58.7
S154,W16,57.4
S154,W17,57.7
S154,W18,58.5
S154,W19,58.4
S154,W20,57.6
S154,W21,57.9
S154,W22,57.5
S154,W23,58.4
S154,W24,58.4
S154,W25,55.9
S154,W26,58.1
S155,W01,60.9
S155,W02,59.1
S155,W03,59.8
S155,W04,59.4
S155,W05,59.7
S155,W06,58.3
S155,W07,59.2
S155,W08,58.9
S155,W09,59.5
S155,W10,59
S155,W11,59.8
S155,W12,58
S155,W13,58.3
S155,W14,57.4
S155,W15,58.4
S155,W16,57.8
S155,W17,56.9
S155,W18,58.2
S155,W19,59
S155,W20,58.6
S155,W21,57.7
S155,W22,56.7
S155,W23,58.1
S155,W24,57.1
S155,W25,57.5
S155,W26,57.1
S156,W01,59.6
S156,W02,59.6
S156,W03,59.8
S156,W04,59.6
S156,W05,58.4
S156,W06,59.8
S156,W07,60.4
S156,W08,59.6
S156,W09,58.1
S156,W10,59.7
S156,W11,59.9
S156,W12,58.2
S156,W13,58.4
S156,W14,59.6
S156,W15,57.2
S156,W16,57.4
S156,W17,57.4
S156,W18,58
S156,W19,57.9
S156,W20,57.6
S156,W21,57.4
S156,W22,57.4
S156,W23,57.4
S156,W24,56.6
S156,W25,57.1
S156,W26,57
S157,W01,59.7
S157,W02,58.7
S157,W03,59.8
S157,W04,59.9
S157,W05,60.2
S157,W06,58.3
S157,W07,58.4
S157,W08,59.1
S157,W09,59.3
S157,W10,59.6
S157,W11,59.4
S157,W12,58.4
S157,W13,57.9
S157,W14,59.1
S157,W15,58.5
S157,W16,57.1
S157,W17,58.7
S157,W18,58.1
S157,W19,57
S157,W20,56.8
S157,W21,58.2
S157,W22,56.7
S157,W23,58.4
S157,W24,56.2
S157,W25,56.9
S157,W26,57.9
S158,W01,59.3
S158,W02,59.8
S158,W03,58.9
S158,W04,60.7
S158,W05,59.7
S158,W06,58.7
S158,W07,60.1
S158,W08,59.1
S158,W09,58.8
S158,W10,58.8
S158,W11,58.5
S158,W12,59.8
S158,W13,59.6
S158,W14,59.5
S158,W15,57.9
S158,W16,57.2
S158,W17,57.1
S158,W18,56.8
S158,W19,57.4
S158,W20,58.9
S158,W21,57.2
S158,W22,56.5
S158,W23,56.8
S158,W24,56.4
S158,W25,56.7
S158,W26,57.7
S159,W01,60.1
S159,W02,59.5
S159,W03,60.7
S159,W04,59.1
S159,W05,60.2
S159,W06,59.4
S159,W07,59.5
S159,W08,60
S159,W09,59.1
S159,W10,58.9
S159,W11,57.9
S159,W12,59.7
S159,W13,58.3
S159,W14,58.2
S159,W15,58.5
S159,W16,57.1
S159,W17,57.1
S159,W18,58.9
S159,W19,57.7
S159,W20,57.7
S159,W21,56.7
S159,W22,57.1
S159,W23,56.9
S159,W24,56.9
S159,W25,57.3
S159,W26,56.6
S160,W01,60.9
S160,W02,59.6
S160,W03,60.2
S160,W04,60.3
S160,W05,60.5
S160,W06,58.6
S160,W07,60.4
S160,W08,58.1
S160,W09,58.6
S160,W10,59
S160,W11,58.3
S160,W12,57.6
S160,W13,58.2
S160,W14,58.3
S160,W15,59
S160,W16,57.6
S160,W17,59.2
S160,W18,58.2
S160,W19,58.1
S160,W20,58.3
S160,W21,57.4
S160,W22,56.6
S160,W23,57.3
S160,W24,56.6
S160,W25,58.1
S160,W26,57.6
S161,W01,59
S161,W02,59.4
S161,W03,58.9
S161,W04,60.4
S161,W05,60.1
S161,W06,58.5
S161,W07,60
S161,W08,59.6
S161,W09,58.6
S161,W10,58.8
S161,W11,58.6
S161,W12,59.8
S161,W13,59.2
S161,W14,57.8
S161,W15,59.1
S161,W16,59
S161,W17,57.5
S161,W18,57.6
S161,W19,57.2
S161,W20,56.7
S161,W21,57.9
S161,W22,57.2
S161,W23,57.5
S161,W24,56.8
S161,W25,56.5
S161,W26,57.8
S162,W01,60.5
S162,W02,58.7
S162,W03,60.9
S162,W04,59.8
S162,W05,60.2
S162,W06,58.9
S162,W07,59
S162,W08,59.7
S162,W09,58.5
S162,W10,59.1
S162,W11,59
S162,W12,57.9
S162,W13,58.5
S162,W14,59.4
S162,W15,58.2
S162,W16,57.7
S162,W17,57.1
S162,W18,58
S162,W19,57.5
S162,W20,58.1
S162,W21,56.4
S162,W22,57.1
S162,W23,57.8
S162,W24,58.4
S162,W25,56.5
S162,W26,57.3
S163,W01,58.9
S163,W02,60.1
S163,W03,60
S163,W04,60.8
S163,W05,60.7
S163,W06,60.4
S163,W07,60.4
S163,W08,58.8
S163,W09,58.6
S163,W10,59.4
S163,W11,57.9
S163,W12,59.5
S163,W13,58.2
S163,W14,59.3
S163,W15,59.4
S163,W16,58
S163,W17,57.8
S163,W18,58.1
S163,W19,57.1
S163,W20,57
S163,W21,56.5
S163,W22,57.1
S163,W23,57.3
S163,W24,57.2
S163,W25,57.8
S163,W26,57.2
S164,W01,59.8
S164,W02,59.4
S164,W03,59.7
S164,W04,60.8
S164,W05,60.4
S164,W06,59.7
S164,W07,59.4
S164,W08,59.9
S164,W09,59.7
S164,W10,58
S164,W11,58.9
S164,W12,59.7
S164,W13,57.9
S164,W14,57.3
S164,W15,57.1
S164,W16,57.2
S164,W17,57.7
S164,W18,58.3
S164,W19,56.8
S164,W20,57.1
S164,W21,58
S164,W22,56.3
S164,W23,56.2
S164,W24,58.4
S164,W25,56
S164,W26,55.8
S165,W01,59.7
S165,W02,60.4
S165,W03,59.7
S165,W04,60
S165,W05,58.6
S165,W06,60.6
S165,W07,59.8
S165,W08,58.4
S165,W09,60
S165,W10,60.1
S165,W11,58.6
S165,W12,59.1
S165,W13,58.5
S165,W14,58.8
S165,W15,58.4
S165,W16,57
S165,W17,57.8
S165,W18,58.1
S165,W19,57.1
